index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
1909,08:44.6,1.75E+18,,217.30.65.85,CZ,Hlavni mesto Praha,Prague,48574,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NPPS25.137-93-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1910,08:46.1,-4.32E+18,,170.39.79.245,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.23 Mobile Safari/537.36 variation/147905",Chrome Mobile 48.0.2564,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1911,08:46.4,-5.40E+18,,156.52.88.218,NO,Viken,Fredrikstad,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1912,08:46.4,-4.32E+18,,109.203.5.63,NO,Innlandet,Skarnes,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1913,08:46.5,-4.32E+18,,103.44.38.89,ID,East Java,Surabaya,133798,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249104,Firefox 20.0.0.1673,iOS 13.4,mobile,FALSE,FALSE,FALSE
1914,08:47.1,-1.02E+18,,92.221.31.202,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.68.109 Safari/537.36",Chrome 72.0.3626.68,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1915,08:47.8,5.08E+17,,109.74.184.134,NO,Oslo County,Oslo,8478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4323.2 Safari/537.36",Chrome 88.0.4323,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1916,08:48.4,8.32E+17,625,84.208.102.194,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1917,08:49.0,-8.26E+18,,95.169.35.52,NO,Innlandet,Hamar,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1918,08:51.5,8.80E+18,,31.11.128.5,PL,Lower Silesia,Wroclaw,29314,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1919,08:52.1,9.05E+18,,10.3.0.75,NO,Oslo County,Oslo,500052,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chromecast 1.52.251747,desktop,TRUE,FALSE,FALSE
1920,08:52.2,-5.28E+18,,83.243.173.38,NO,Møre og Romsdal,Ålesund,41164,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1921,08:52.3,-4.32E+18,,10.2.255.239,MD,-,-,44388,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.87 Mobile Safari/537.36 hola_android",Chrome Mobile WebView 80.0.3987,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1922,08:53.2,8.08E+18,,139.164.4.221,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1923,08:54.0,-1.55E+18,,80.239.51.213,NO,Rogaland,Bryne,25400,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1924,08:54.2,6.66E+18,,188.228.71.22,NO,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1925,08:55.5,-4.32E+18,,194.180.162.61,DE,-,-,9063,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.87",Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1926,08:56.6,-4.95E+18,,92.220.191.104,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4158.1 Safari/537.36",Chrome 85.0.4158,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1927,08:57.2,-6.29E+18,,170.239.54.21,BR,Sao Paulo,Teodoro Sampaio,265128,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.218.88 Safari/537.36",Chrome 79.0.3945.192.218,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1928,08:57.4,-4.32E+18,,10.0.3.159,CL,Aysén,Cochrane,500039,"Mozilla/5.0 (Linux; Android 12.0; Build/iris505) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.2265.0 Mobile Safari/537.36",Chrome Mobile WebView 30.0.0.2265,Android 12.0,mobile,FALSE,TRUE,FALSE
1929,08:58.2,-9.07E+18,,10.0.77.172,NO,Trøndelag,Elvran,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,FALSE,FALSE,FALSE
1930,08:58.7,4.34E+18,,10.2.251.41,BG,Blagoevgrad,Blagoevgrad,58641,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/NPJS25.93-14-18; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,TRUE,FALSE,FALSE
1931,08:59.7,-4.32E+18,,185.106.121.42,AU,-,-,60117,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,KaiOS 2.5,mobile,FALSE,TRUE,FALSE
1932,08:59.8,-1.58E+18,,10.0.0.42,US,-,-,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/66.0.3450.1151.0 Iron Safari/537.36 variation/198670",Iron 66.0.3450.1151,iOS 11.2.6,mobile,TRUE,TRUE,FALSE
1933,09:00.6,-4.32E+18,,170.39.77.36,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.125 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 84.0.4147,iOS 14.2.1,mobile,FALSE,FALSE,FALSE
1934,09:01.5,4.04E+18,,66.68.164.75,US,Texas,Arlington,11427,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/QPUS30.52-16-2-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 EdgW/1.0",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1935,09:02.7,4.81E+18,,141.0.106.83,NO,Troms og Finnmark,Harstad,29695,"Mozilla/5.0  (iPad; CPU OS 9_3_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36",Chrome Mobile 78.0.3904,iOS 9.3.6,mobile,TRUE,FALSE,FALSE
1936,09:03.1,-4.32E+18,,170.39.77.197,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko CriOS/86 Version/11.1.1.1105 Safari/605.1.15 variation/201405",Safari 11.1.1.1105,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1937,09:04.1,7.16E+18,,158.149.118.252,NO,Innlandet,Folldal,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36 OPR/65.0.3467.72",Opera 65.0.3467,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1938,09:05.0,-4.32E+18,,37.191.196.143,NO,Oslo County,Oslo,57963,"Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294317",Android 2.3.6,iOS 8.2,tablet,FALSE,FALSE,FALSE
1939,09:05.4,-5.24E+16,,139.164.19.206,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52",Edge 87.0.664,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1940,09:06.5,8.82E+18,,10.3.3.254,ID,Jakarta,Kuningan Barat,135450,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/R85-13310.91.0; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,FALSE,FALSE,FALSE
1941,09:07.1,4.86E+18,,78.91.60.41,NO,-,-,224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1942,09:07.8,-3.80E+18,,23.137.224.85,US,-,-,393398,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/83.0.4103.308.116 Safari/537.36/lIrFTzlB-3/lIrFTzlB-3/lIrFTzlB-3",Chrome 83.0.4103.308,Mac OS X 11.6.3,desktop,TRUE,FALSE,FALSE
1943,09:08.7,6.04E+18,,202.20.99.23,KR,-,-,18164,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Rocket/2.1.21(19805 Chrome/85.0.4183.120 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,FALSE,FALSE,FALSE
1944,09:10.1,-4.32E+18,,195.177.119.191,UA,-,-,28907,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193364,Firefox 20.0.0.1618,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1945,09:10.2,-4.32E+18,,185.53.152.224,PL,Silesia,Bielsko-Biala,201661,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.123 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1946,09:10.5,-1.82E+18,,92.220.70.91,NO,Viken,Drammen,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.32 Safari/537.36",Chrome 69.0.3497.17.19,iOS 14.2.1,tablet,TRUE,FALSE,FALSE
1947,09:10.9,5.98E+18,,10.0.82.146,PL,-,-,205727,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,Android 4.1,mobile,FALSE,FALSE,FALSE
1948,09:13.4,-4.32E+18,,103.69.113.166,IN,Maharashtra,Thane,132996,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.162 Mobile Safari/537.36 PHX/4.8",Chrome Mobile WebView 80.0.3987,Android 5.5.1,mobile,FALSE,FALSE,FALSE
1949,09:14.1,-4.32E+18,,185.106.121.42,AU,-,-,60117,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,KaiOS 2.5,mobile,FALSE,TRUE,FALSE
1950,09:15.3,-2.59E+18,,209.236.123.126,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NCQS26.69-64-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,FALSE,TRUE,FALSE
1951,09:17.3,2.35E+18,,37.97.48.65,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,TRUE,FALSE,FALSE
1952,09:17.9,-4.32E+18,,209.236.125.23,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) Gecko/48.0.0.3128.3131 Firefox/48.0.0.3128.3131 KAIOS/2.5.2.2 UCKai/1.2.0,Firefox Mobile 48.0.0.3128.3131,iOS 13.5.1,mobile,FALSE,TRUE,FALSE
1953,09:18.8,5.23E+18,,195.16.77.2,UA,Transcarpathia,Mukacheve,35067,"Mozilla/5.0  (Linux; U; Android 2.2) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,TRUE,FALSE,FALSE
1954,09:19.8,6.94E+18,,79.161.102.112,NO,Viken,Askim,29695,"Mozilla/5.0  (X11; CrOS aarch64 13099.30.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.97 Safari/537.36",Chrome 72.0.3626.56,Chrome OS 13099.30.0,desktop,TRUE,FALSE,FALSE
1955,09:20.0,3.82E+18,,94.102.34.156,NO,Innlandet,Hamar,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1956,09:20.1,2.81E+18,,10.1.37.113,IN,Maharashtra,Mumbai,132996,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.8.1.32 (SM-A217F; Android 10#A217FXXU2ATG5#29; gzip",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1957,09:20.5,-2.71E+18,,10.3.4.221,IR,Markazi,Arak,502839,"Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.97 Safari/537.36",Chrome 72.0.3626,Chrome OS 11316.123.0,desktop,TRUE,FALSE,FALSE
1958,09:21.2,-4.32E+18,,37.191.188.176,NO,Oslo County,Oslo,57963,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,FALSE,FALSE,FALSE
1959,09:24.3,-7.74E+18,,78.91.102.167,NO,Trøndelag,Trondheim,224,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36",Chrome 72.0.3626,Chrome OS 12105.100.0,desktop,TRUE,FALSE,FALSE
1960,09:24.6,-4.32E+18,,95.164.131.240,US,Wyoming,Cheyenne,54903,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193365,Firefox 20.0.0.1618,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1961,09:24.9,-5.49E+18,,79.160.158.162,NO,Rogaland,Sauda,29695,"Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.121 Safari/537.36",Chrome 72.0.3626.56,Chrome OS 13505.73.0,desktop,TRUE,FALSE,FALSE
1962,09:25.3,-4.32E+18,,170.39.77.197,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko CriOS/86 Version/11.1.1.1105 Safari/605.1.15 variation/201405",Safari 11.1.1.1105,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1963,09:25.6,-6.68E+18,,193.150.121.143,NO,-,-,57423,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,FALSE,TRUE,FALSE
1964,09:25.7,-2.97E+18,,81.166.72.13,NO,Innlandet,Gjøvik,29695,Opera/9.80  (iPhone; CPU iPhone OS 11_2_2 like Mac OS X) Presto/2.12.423 Version/12.16 variation/287848,Opera Mini 20.0.2254,iOS 11.2.2,tablet,TRUE,FALSE,FALSE
1965,09:25.8,3.49E+17,,92.221.104.197,NO,Rogaland,Sandnes,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52",Edge 87.0.664,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1966,09:26.2,9.12E+18,,51.174.58.42,BR,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,FALSE,FALSE,FALSE
1967,09:26.5,-4.32E+18,,94.76.246.28,GB,-,-,29550,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.106",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1968,09:26.6,6.86E+18,,10.0.77.226,NO,-,-,29695,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20150101 Firefox/20.0.0.1681 (Chrome variation/37625,Firefox 20.0.0.1681,Android 2.2,mobile,TRUE,FALSE,FALSE
1969,09:27.5,-5.43E+18,,46.212.160.2,NO,Viken,Skjetten,41164,"Mozilla/5.0  (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.58.122 Safari/537.36",Chrome 72.0.3626.58,Windows XP,desktop,TRUE,FALSE,FALSE
1970,09:30.0,-4.69E+18,,84.234.143.148,NO,Viken,Brarud,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193377,Firefox 20.0.0.1618,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1971,09:32.1,5.40E+18,,10.0.55.164,NO,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1972,09:33.0,2.74E+18,,152.93.214.83,NO,Rogaland,Sola,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1973,09:33.4,4.53E+18,,158.248.159.90,NO,-,-,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9158",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1974,09:33.6,-1.09E+18,,84.209.114.34,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.34.98 Safari/537.36 AVG/71.0.693.100",Chrome 71.0.3578.34,Chrome OS 11316.123.0,desktop,FALSE,FALSE,FALSE
1975,09:33.9,1.46E+18,,81.167.216.0,NO,Nordland,Napp,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus Build/PTBS29.401-25-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1976,09:34.3,-1.78E+18,,46.212.46.59,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.36.80 Safari/537.36",Chrome 71.0.3578.36,Chromecast 1.36.159268,desktop,TRUE,FALSE,FALSE
1977,09:35.1,-8.20E+18,,81.167.116.60,NO,Nordland,Kabelvag,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193362,Firefox 20.0.0.1618,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1978,09:36.6,2.39E+18,,82.147.61.33,NO,Innlandet,Tynset,29492,"Mozilla/5.0  (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.58.122 Safari/537.36",Chrome 72.0.3626.58,Windows XP,desktop,TRUE,FALSE,FALSE
1979,09:37.6,-4.32E+18,,10.3.1.221,CH,Ticino,Melano,8883,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko QtWebEngine/5.12.6 Chrome/69.0.3497.17.19.128 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 11.6.3,desktop,FALSE,FALSE,FALSE
1980,09:38.9,3.11E+18,,209.236.125.66,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2903.45 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,TRUE,TRUE,FALSE
1981,09:39.3,-4.32E+18,,79.160.46.156,NO,Viken,Sylling,29695,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9177",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1982,09:39.7,3.30E+18,,79.160.50.225,NO,Troms og Finnmark,Harstad,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294298",Android 2.3.3.2672,iOS 7.1,tablet,TRUE,FALSE,FALSE
1983,09:41.0,8.21E+18,,10.0.82.254,PL,Pomerania,Gdansk,205727,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko SamsungBrowser/6.4 Chrome/56.0.2924.87 Safari/537.36 variation/125077",Samsung Internet 6.4,Android 6.0.99,mobile,TRUE,FALSE,FALSE
1984,09:42.4,-9.05E+18,,10.1.39.80,NO,-,-,500036,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,TRUE,FALSE,FALSE
1985,09:43.0,-6.28E+18,,209.236.125.59,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/46.01.2.5140 variation/118461",Edge Mobile 46.1.2,Android 6.0.99,mobile,TRUE,TRUE,FALSE
1986,09:44.1,9.04E+18,,80.202.6.56,NO,-,-,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1987,09:45.4,5.36E+18,788,109.74.187.93,NO,Oslo County,Oslo,8478,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
